dataset,window_idx,persona,history_length,horizon,overall_consistency,is_consistent,contradiction_rate,semantic_vs_template,num_sentences,mase,mase_first,fair_mase,coverage_pct,interval_sharpness,rst_relations,top_covariate,top_covariate_impact_pct
Weather,64,executive,512,96,0.6472582131624222,False,0.2,0.8305568695068359,5,1.1340260784919736,1.4376253728513362,0.24818661550457552,85.41666666666666,0.4175488141116438,"elaboration,cause",temp_min,39.31450244482913
Weather,65,analyst,512,96,0.6761106359107154,False,0.14285714285714285,0.8970802426338196,7,1.0631050623096452,2.749682680661591,0.5944674974876634,85.41666666666666,0.4118582232667878,"elaboration,cause",temp_min,38.857203553584746
Weather,65,executive,512,96,0.675545334815979,False,0.0,0.6712393760681152,4,1.0631050623096452,2.749682680661591,0.5944674974876634,85.41666666666666,0.4118582232667878,"elaboration,cause",temp_min,38.857203553584746
Weather,66,analyst,512,96,0.7489217122395834,True,0.0,0.8995442270689281,6,1.03461646111579,0.9772519873145261,0.5170307271391715,86.45833333333334,0.49793598429648744,"elaboration,cause",temp_min,38.550102932766656
Weather,66,executive,512,96,0.547103026509285,False,0.4,0.8207918894762927,5,1.03461646111579,0.9772519873145261,0.5170307271391715,86.45833333333334,0.49793598429648744,"elaboration,cause",temp_min,38.550102932766656
Weather,67,analyst,512,96,0.722854054399899,True,0.14285714285714285,0.8563783679234008,7,1.1080131058472937,0.3158862013469714,0.5609654484179197,86.45833333333334,0.5220794567639885,"elaboration,cause",temp_min,40.23805855321976
Weather,67,executive,512,96,0.6454515978693962,False,0.25,0.6873587183570098,4,1.1080131058472937,0.3158862013469714,0.5609654484179197,86.45833333333334,0.5220794567639885,"elaboration,cause",temp_min,40.23805855321976
Weather,68,analyst,512,96,0.792438139518102,True,0.0,0.8541000398457074,6,1.070424573833163,0.8064809718422381,0.4891140779709433,87.5,0.509647319202161,"elaboration,cause",temp_min,40.36786941139634
Weather,68,executive,512,96,0.716090989112854,True,0.0,0.7734918459350971,5,1.070424573833163,0.8064809718422381,0.4891140779709433,87.5,0.509647319202161,"elaboration,cause",temp_min,40.36786941139634
Weather,69,analyst,512,96,0.7709722518920898,True,0.0,0.8762466237692013,5,1.086728918927924,0.5213425178630102,0.2914902883283259,91.66666666666666,0.521415722790043,"elaboration,cause",temp_min,38.99129469353513
Weather,69,executive,512,96,0.5674791067838669,False,0.4,0.8361977837203612,5,1.086728918927924,0.5213425178630102,0.2914902883283259,91.66666666666666,0.521415722790043,"elaboration,cause",temp_min,38.99129469353513
Weather,70,analyst,512,96,0.856504887342453,True,0.0,0.8979500532150269,6,1.1363448257880264,0.18263866486626995,0.3196991774175131,90.625,0.5287418352450179,"elaboration,cause",temp_min,39.80387886741195
Weather,70,executive,512,96,0.6943676248192787,False,0.25,0.8415648341178894,4,1.1363448257880264,0.18263866486626995,0.3196991774175131,90.625,0.5287418352450179,"elaboration,cause",temp_min,39.80387886741195
Weather,71,analyst,512,96,0.798546838760376,True,0.0,0.7713937486879526,5,1.152572291250649,0.5337058354811205,0.31450998806156727,90.625,0.5520130224349504,"elaboration,cause",temp_min,41.08730382839451
Weather,71,executive,512,96,0.6255829147994518,False,0.25,0.7987680911283548,4,1.152572291250649,0.5337058354811205,0.31450998806156727,90.625,0.5520130224349504,"elaboration,cause",temp_min,41.08730382839451
Weather,72,analyst,512,96,0.7872222065925598,True,0.0,0.7944402098655701,5,1.2007477941207028,1.6478302718638418,0.30204886631766925,88.54166666666666,0.44394233076698625,"elaboration,cause",temp_min,40.921208873672086
Weather,72,executive,512,96,0.7711550176143647,True,0.0,0.8241485357284546,5,1.2007477941207028,1.6478302718638418,0.30204886631766925,88.54166666666666,0.44394233076698625,"elaboration,cause",temp_min,40.921208873672086
Weather,73,analyst,512,96,0.7965007126331329,True,0.0,0.8915363420887401,6,1.1844095688784422,0.9344369076633149,0.3587316888906754,88.54166666666666,0.42274801592970107,"elaboration,cause",temp_min,39.541134506420825
Weather,73,executive,512,96,0.6543007045984268,False,0.16666666666666666,0.8507685661315918,6,1.1844095688784422,0.9344369076633149,0.3587316888906754,88.54166666666666,0.42274801592970107,"elaboration,cause",temp_min,39.541134506420825
Weather,74,analyst,512,96,0.7523563702901205,True,0.0,0.8958183402798582,6,1.1926250761678021,0.14436548222749523,0.4267576101169439,91.66666666666666,0.4373039878659665,"elaboration,cause",temp_min,40.38434465953015
Weather,74,executive,512,96,0.649694137275219,False,0.0,0.6947798183166656,4,1.1926250761678021,0.14436548222749523,0.4267576101169439,91.66666666666666,0.4373039878659665,"elaboration,cause",temp_min,40.38434465953015
Weather,75,analyst,512,96,0.7135539700587591,True,0.0,0.8990428983594715,6,1.2445200680428088,2.4247808792672463,0.42829683543283714,87.5,0.4245446017371739,"elaboration,cause",temp_min,41.064759907695
Weather,75,executive,512,96,0.6439162443081538,False,0.0,0.8015985966681598,6,1.2445200680428088,2.4247808792672463,0.42829683543283714,87.5,0.4245446017371739,"elaboration,cause",temp_min,41.064759907695
Weather,76,analyst,512,96,0.8148552825053533,True,0.0,0.8349820277084129,6,1.2340993815147951,0.43174808147107707,0.2482164935861741,86.45833333333334,0.4428161438954236,"elaboration,cause",temp_min,40.77296954768118
Weather,76,executive,512,96,0.7231786102056503,True,0.0,0.8071800355422518,4,1.2340993815147951,0.43174808147107707,0.2482164935861741,86.45833333333334,0.4428161438954236,"elaboration,cause",temp_min,40.77296954768118
Weather,77,analyst,512,96,0.8513269305229187,True,0.0,0.8707418364728592,5,1.169920357474066,0.5526875163872208,0.4385127427083879,89.58333333333334,0.4228078683728995,"elaboration,cause",temp_min,40.12108024076914
Weather,77,executive,512,96,0.7325142249464989,True,0.0,0.8494056969526825,4,1.169920357474066,0.5526875163872208,0.4385127427083879,89.58333333333334,0.4228078683728995,"elaboration,cause",temp_min,40.12108024076914
Weather,78,analyst,512,96,0.7959280967712402,True,0.0,0.878320269484536,5,1.2883253285697862,0.07348544924866919,0.3283735944072838,91.66666666666666,0.4505972899763029,"elaboration,cause",temp_min,41.39974984999629
Weather,78,executive,512,96,0.7371204718947411,True,0.0,0.7051256895065308,4,1.2883253285697862,0.07348544924866919,0.3283735944072838,91.66666666666666,0.4505972899763029,"elaboration,cause",temp_min,41.39974984999629
Weather,79,analyst,512,96,0.7239460945129395,True,0.2,0.8372468158300895,5,1.2349905195736623,3.5840881091057515,0.5925522356082972,89.58333333333334,0.4882698474337141,"elaboration,cause",temp_min,41.42120788649135
Weather,79,executive,512,96,0.7130842581391335,True,0.0,0.8505616695023578,4,1.2349905195736623,3.5840881091057515,0.5925522356082972,89.58333333333334,0.4882698474337141,"elaboration,cause",temp_min,41.42120788649135
Weather,80,analyst,512,96,0.7256224393844605,True,0.0,0.7900823104479683,5,1.1768220968217635,0.8921141157614045,0.3013027341616969,92.70833333333334,0.49122363244187783,"elaboration,cause",temp_min,40.78133020295016
Weather,80,executive,512,96,0.7836479544639587,True,0.0,0.812328483878699,5,1.1768220968217635,0.8921141157614045,0.3013027341616969,92.70833333333334,0.49122363244187783,"elaboration,cause",temp_min,40.78133020295016
Weather,81,analyst,512,96,0.7788799305756887,True,0.0,0.8208475006131828,6,1.1190103584074371,1.115818253133197,0.23835633887909835,93.75,0.446386331043614,"elaboration,cause",temp_min,40.37528595341857
Weather,81,executive,512,96,0.8333905816078186,True,0.0,0.7862282395362854,5,1.1190103584074371,1.115818253133197,0.23835633887909835,93.75,0.446386331043614,"elaboration,cause",temp_min,40.37528595341857
Weather,82,analyst,512,96,0.8336186068398612,True,0.0,0.86716628074646,7,1.1724228844898974,1.3236062585275477,0.681920398730359,92.70833333333334,0.5226573313324198,"elaboration,cause",temp_min,41.18391061471466
Weather,82,executive,512,96,0.6567064970731735,False,0.0,0.7703524827957153,4,1.1724228844898974,1.3236062585275477,0.681920398730359,92.70833333333334,0.5226573313324198,"elaboration,cause",temp_min,41.18391061471466
Weather,83,analyst,512,96,0.7881123870611191,True,0.0,0.864284924524124,4,1.1187095302099,0.6681065389535848,0.4980217582991032,92.70833333333334,0.5200089964666027,"elaboration,cause",temp_min,40.70647984238702
Weather,83,executive,512,96,0.671397291123867,False,0.25,0.8484405098486555,4,1.1187095302099,0.6681065389535848,0.4980217582991032,92.70833333333334,0.5200089964666027,"elaboration,cause",temp_min,40.70647984238702
Weather,84,analyst,512,96,0.7199010277787844,True,0.16666666666666666,0.8965296745300293,6,1.1593638927128722,1.5546338571803655,0.49168954938954856,90.625,0.48852647951891515,"elaboration,cause",temp_min,40.667014170742846
Weather,84,executive,512,96,0.7250627130270004,True,0.0,0.8478476314453859,4,1.1593638927128722,1.5546338571803655,0.49168954938954856,90.625,0.48852647951891515,"elaboration,cause",temp_min,40.667014170742846
Weather,85,analyst,512,96,0.7842861910661062,True,0.0,0.8256524101288563,6,1.136352572653753,0.46100224695752723,0.2524302217165967,91.66666666666666,0.5097252998749415,"elaboration,cause",temp_min,40.05477402485646
Weather,85,executive,512,96,0.6965648755431175,False,0.25,0.8007575632044748,4,1.136352572653753,0.46100224695752723,0.2524302217165967,91.66666666666666,0.5097252998749415,"elaboration,cause",temp_min,40.05477402485646
Weather,86,analyst,512,96,0.6840618491172791,False,0.0,0.8807067728885142,5,1.1608791809796415,0.7706004458026888,0.41164131274447147,91.66666666666666,0.49966881146033615,"elaboration,cause",temp_min,40.66381960518428
Weather,86,executive,512,96,0.6798293367028236,False,0.25,0.8459176833531479,4,1.1608791809796415,0.7706004458026888,0.41164131274447147,91.66666666666666,0.49966881146033615,"elaboration,cause",temp_min,40.66381960518428
Weather,87,analyst,512,96,0.6885062654813131,False,0.0,0.8695134442754653,6,1.198006212709545,1.8268641259314935,0.681023191821023,89.58333333333334,0.5257399604717891,"elaboration,cause",temp_min,40.79407929320518
Weather,87,executive,512,96,0.7796491980552673,True,0.0,0.7854127883911133,4,1.198006212709545,1.8268641259314935,0.681023191821023,89.58333333333334,0.5257399604717891,"elaboration,cause",temp_min,40.79407929320518
Weather,88,analyst,512,96,0.7342607796192169,True,0.0,0.8270178334127565,5,1.1913338009169123,0.00879275303610632,0.7219372160750033,90.625,0.5291213230292002,"elaboration,cause",temp_min,39.419290123840966
Weather,88,executive,512,96,0.733226036032041,True,0.16666666666666666,0.8851399284768019,6,1.1913338009169123,0.00879275303610632,0.7219372160750033,90.625,0.5291213230292002,"elaboration,cause",temp_min,39.419290123840966
Weather,89,analyst,512,96,0.709756749868393,True,0.0,0.820917655284265,5,1.3240211322402824,0.4023035143197633,0.7677051749076291,86.45833333333334,0.5270261493325233,cause,temp_min,39.38703531709327
Weather,89,executive,512,96,0.7216151416301727,True,0.2,0.7784973382949829,5,1.3240211322402824,0.4023035143197633,0.7677051749076291,86.45833333333334,0.5270261493325233,cause,temp_min,39.38703531709327
Weather,90,analyst,512,96,0.5985228478908539,False,0.2,0.8334492941766557,5,1.2473375860183598,0.023585155997915195,0.3764547331312959,87.5,0.5723831985103951,cause,temp_min,39.78149543555424
Weather,90,executive,512,96,0.6319756776094436,False,0.2,0.7633663870910636,5,1.2473375860183598,0.023585155997915195,0.3764547331312959,87.5,0.5723831985103951,cause,temp_min,39.78149543555424
Weather,91,analyst,512,96,0.7040093193451563,True,0.0,0.867311418056488,6,1.2261698873469795,0.6526506133516874,0.46703493786667377,87.5,0.5645388675093205,"elaboration,cause",temp_min,39.620752947622414
Weather,91,executive,512,96,0.7975030541419983,True,0.0,0.7558012008666992,4,1.2261698873469795,0.6526506133516874,0.46703493786667377,87.5,0.5645388675093205,"elaboration,cause",temp_min,39.620752947622414
Weather,92,analyst,512,96,0.7537207653125128,True,0.0,0.8945865035057068,6,1.2081356359165538,0.6660443232033749,0.7484826404720798,88.54166666666666,0.59296103910114,"elaboration,cause",temp_min,38.74974947894789
Weather,92,executive,512,96,0.7581882093633924,True,0.0,0.8823150992393494,7,1.2081356359165538,0.6660443232033749,0.7484826404720798,88.54166666666666,0.59296103910114,"elaboration,cause",temp_min,38.74974947894789
Weather,93,analyst,512,96,0.6008604437112808,False,0.2,0.8917685086589163,5,1.2109252817877556,1.1532295235908694,0.4729366911595256,88.54166666666666,0.5720969302944406,"elaboration,cause",temp_min,40.17550767609856
Weather,93,executive,512,96,0.8292331099510193,True,0.0,0.7830974926410611,4,1.2109252817877556,1.1532295235908694,0.4729366911595256,88.54166666666666,0.5720969302944406,"elaboration,cause",temp_min,40.17550767609856
Weather,94,analyst,512,96,0.7279247790575027,True,0.0,0.8582046031951904,6,1.1655827014956017,1.4935005822203542,0.666311294702855,90.625,0.5767339358674575,"elaboration,cause",temp_min,39.94858138029814
Weather,94,executive,512,96,0.6868035544951757,False,0.16666666666666666,0.8325945039149824,6,1.1655827014956017,1.4935005822203542,0.666311294702855,90.625,0.5767339358674575,"elaboration,cause",temp_min,39.94858138029814
Weather,95,analyst,512,96,0.677250108548573,False,0.0,0.9085971225980374,7,1.1630647399861551,1.7200761759244736,0.6216923817437027,90.625,0.5807343492222,"elaboration,cause",temp_min,38.386230748885446
Weather,95,executive,512,96,0.6733484447002411,False,0.0,0.7986291646957397,5,1.1630647399861551,1.7200761759244736,0.6216923817437027,90.625,0.5807343492222,"elaboration,cause",temp_min,38.386230748885446
Weather,96,analyst,512,96,0.8236263155937195,True,0.0,0.8618721961975098,5,1.141908985397826,1.596017853812335,0.3701008838554928,88.54166666666666,0.5467274787079575,"elaboration,cause",temp_min,38.790665675689276
Weather,96,executive,512,96,0.636218473315239,False,0.16666666666666666,0.7991510509938629,6,1.141908985397826,1.596017853812335,0.3701008838554928,88.54166666666666,0.5467274787079575,"elaboration,cause",temp_min,38.790665675689276
Weather,97,analyst,512,96,0.7693117012580236,True,0.0,0.8324540853500366,6,1.1113131622561654,2.1165533505212077,0.3401918219058242,90.625,0.58432764120591,"elaboration,cause",temp_min,39.68370825952673
Weather,97,executive,512,96,0.498166061937809,False,0.25,0.7378735542297363,4,1.1113131622561654,2.1165533505212077,0.3401918219058242,90.625,0.58432764120591,"elaboration,cause",temp_min,39.68370825952673
Weather,98,analyst,512,96,0.7622288806097848,True,0.0,0.9133526035161378,7,1.0428765382529865,0.39780445777654516,0.4811191380391494,93.75,0.5050057059376495,"elaboration,cause",temp_min,39.75929073183949
Weather,98,executive,512,96,0.7002514421939849,True,0.0,0.8390456438064575,5,1.0428765382529865,0.39780445777654516,0.4811191380391494,93.75,0.5050057059376495,"elaboration,cause",temp_min,39.75929073183949
Weather,99,analyst,512,96,0.6445718457301458,False,0.16666666666666666,0.9022747757762403,6,1.0444470876612382,0.06884633250170355,0.5269557169450325,89.58333333333334,0.4423573327343367,"elaboration,cause",temp_min,38.382383092169306
Weather,99,executive,512,96,0.7598280360301336,True,0.0,0.8406852293831384,6,1.0444470876612382,0.06884633250170355,0.5269557169450325,89.58333333333334,0.4423573327343367,"elaboration,cause",temp_min,38.382383092169306
Weather,100,analyst,512,96,0.7896216611067454,True,0.0,0.846049964427948,6,1.0373210954662715,0.2970795933412407,0.28710968469898457,88.54166666666666,0.42659721366402253,"elaboration,cause",temp_min,37.7080845904889
Weather,100,executive,512,96,0.5784177273511887,False,0.2,0.7556130144365438,5,1.0373210954662715,0.2970795933412407,0.28710968469898457,88.54166666666666,0.42659721366402253,"elaboration,cause",temp_min,37.7080845904889
Weather,101,analyst,512,96,0.7803661227226257,True,0.0,0.8446642663874785,6,1.0889859332432463,0.9305219546050888,0.33000260354689404,88.54166666666666,0.4386882391105705,"elaboration,cause",temp_min,38.72740610994995
Weather,101,executive,512,96,0.7468034625053406,True,0.14285714285714285,0.8708502054214478,7,1.0889859332432463,0.9305219546050888,0.33000260354689404,88.54166666666666,0.4386882391105705,"elaboration,cause",temp_min,38.72740610994995
Weather,102,analyst,512,96,0.7160207458904811,True,0.0,0.9008843898773193,7,0.9774387019375962,0.03157389279708185,0.36254275026701693,92.70833333333334,0.4627179114186034,"elaboration,cause",temp_min,37.71953232708577
Weather,102,executive,512,96,0.7576326057314873,True,0.0,0.7256807684898376,4,0.9774387019375962,0.03157389279708185,0.36254275026701693,92.70833333333334,0.4627179114186034,"elaboration,cause",temp_min,37.71953232708577
Weather,103,analyst,512,96,0.5875978246331215,False,0.16666666666666666,0.8370463848114014,6,1.0055973966574592,2.5204678756789445,0.21738281738183612,92.70833333333334,0.3805208837972243,"elaboration,cause",temp_min,36.63518468535123
Weather,103,executive,512,96,0.4489790312945843,False,0.25,0.7390679121017456,4,1.0055973966574592,2.5204678756789445,0.21738281738183612,92.70833333333334,0.3805208837972243,"elaboration,cause",temp_min,36.63518468535123
Weather,104,analyst,512,96,0.7519506712754568,True,0.0,0.8702613115310669,6,0.9676486082561361,0.04101876867506957,0.450389734552037,92.70833333333334,0.40603344152176296,"elaboration,cause",temp_min,36.143990629220895
Weather,104,executive,512,96,0.728079491853714,True,0.0,0.8091072326366444,5,0.9676486082561361,0.04101876867506957,0.450389734552037,92.70833333333334,0.40603344152176296,"elaboration,cause",temp_min,36.143990629220895
Weather,105,analyst,512,96,0.8154769043127695,True,0.0,0.8507273615273668,6,0.9612345163791305,1.4700273299395072,0.2466221588277705,92.70833333333334,0.4170913350348379,"elaboration,cause",temp_min,37.69938213317125
Weather,105,executive,512,96,0.9168037891387939,True,0.0,0.8432891871505491,5,0.9612345163791305,1.4700273299395072,0.2466221588277705,92.70833333333334,0.4170913350348379,"elaboration,cause",temp_min,37.69938213317125
Weather,106,analyst,512,96,0.6380968938271204,False,0.16666666666666666,0.8958938717842102,6,0.9658241585462156,0.5603425031650566,0.22586610773960097,92.70833333333334,0.38971584209429666,"elaboration,cause",temp_min,36.811672510087476
Weather,106,executive,512,96,0.8469582200050354,True,0.0,0.8497501611709595,5,0.9658241585462156,0.5603425031650566,0.22586610773960097,92.70833333333334,0.38971584209429666,"elaboration,cause",temp_min,36.811672510087476
Weather,107,analyst,512,96,0.8084077537059784,True,0.0,0.8939593434333801,6,1.0317437372316323,1.3628874552148016,0.20346466480626813,92.70833333333334,0.3425279242786961,"elaboration,cause",temp_min,35.598423304175306
Weather,107,executive,512,96,0.8015824556350708,True,0.0,0.8747628256537214,5,1.0317437372316323,1.3628874552148016,0.20346466480626813,92.70833333333334,0.3425279242786961,"elaboration,cause",temp_min,35.598423304175306
Weather,108,analyst,512,96,0.7619627586432866,True,0.0,0.9142880984716474,7,0.91673642698498,0.31331052326020775,0.348538909305539,93.75,0.3288299376461782,"elaboration,cause",temp_min,37.14981489917438
Weather,108,executive,512,96,0.7998051643371582,True,0.0,0.6779777215705944,4,0.91673642698498,0.31331052326020775,0.348538909305539,93.75,0.3288299376461782,"elaboration,cause",temp_min,37.14981489917438
Weather,109,analyst,512,96,0.7755595147609711,True,0.0,0.8946010407567645,6,0.8681505948139165,2.2544803801470565,0.1730064630077286,93.75,0.33960655460011663,"elaboration,cause",temp_min,36.82850386335477
Weather,109,executive,512,96,0.6150122821331024,False,0.2,0.834084848652464,5,0.8681505948139165,2.2544803801470565,0.1730064630077286,93.75,0.33960655460011663,"elaboration,cause",temp_min,36.82850386335477
Weather,110,analyst,512,96,0.7943477204867772,True,0.0,0.8900790745067044,7,0.829620296709409,0.17842449732452215,0.28327410356606575,94.79166666666666,0.37858397890623813,"elaboration,cause",temp_min,35.36591732112569
Weather,110,executive,512,96,0.6207727015018463,False,0.0,0.810095775729166,5,0.829620296709409,0.17842449732452215,0.28327410356606575,94.79166666666666,0.37858397890623813,"elaboration,cause",temp_min,35.36591732112569
Weather,111,analyst,512,96,0.7405202587445577,True,0.0,0.8439634349324366,6,0.8961800042172932,1.997097400977371,0.1587303660115398,96.875,0.38073247613952604,"elaboration,cause",temp_min,35.94168715004838
Weather,111,executive,512,96,0.6115447759628296,False,0.2,0.740173622380115,5,0.8961800042172932,1.997097400977371,0.1587303660115398,96.875,0.38073247613952604,"elaboration,cause",temp_min,35.94168715004838
Weather,112,analyst,512,96,0.6947866727908453,False,0.0,0.8889718055725098,6,0.8152327317106082,0.3184784059628198,0.3306337224368033,96.875,0.4676426095682835,"elaboration,cause",temp_min,36.8480084940323
Weather,112,executive,512,96,0.6517975747585296,False,0.2,0.8325331111272044,5,0.8152327317106082,0.3184784059628198,0.3306337224368033,96.875,0.4676426095682835,"elaboration,cause",temp_min,36.8480084940323
Weather,113,analyst,512,96,0.6743623788158098,False,0.16666666666666666,0.9022072553634644,6,0.7865194771999946,0.2519087481797927,0.2182862169190517,95.83333333333334,0.4303540036692257,"elaboration,cause",temp_min,36.85467230654525
Weather,113,executive,512,96,0.6885714195668697,False,0.25,0.8374802373337887,4,0.7865194771999946,0.2519087481797927,0.2182862169190517,95.83333333333334,0.4303540036692257,"elaboration,cause",temp_min,36.85467230654525
Weather,114,analyst,512,96,0.691324512163798,False,0.0,0.8798556327819824,6,0.820469530625333,0.44143810373611525,0.2688699373610763,95.83333333333334,0.44346381758737285,"elaboration,cause",temp_min,35.36149828960399
Weather,114,executive,512,96,0.7791632235050201,True,0.2,0.8597404789615248,5,0.820469530625333,0.44143810373611525,0.2688699373610763,95.83333333333334,0.44346381758737285,"elaboration,cause",temp_min,35.36149828960399
Weather,115,analyst,512,96,0.7117733231612614,True,0.0,0.9136114120483398,7,0.7429840153733083,0.38734327387480555,0.24121600082240158,98.95833333333334,0.40120701465690356,"elaboration,cause",temp_min,36.115769575169175
Weather,115,executive,512,96,0.6380770921707153,False,0.0,0.8589219366861544,5,0.7429840153733083,0.38734327387480555,0.24121600082240158,98.95833333333334,0.40120701465690356,"elaboration,cause",temp_min,36.115769575169175
Weather,116,analyst,512,96,0.7698343296845754,True,0.0,0.8441021945537445,6,0.6873464686586909,1.1968347525568015,0.13396413708962882,97.91666666666666,0.39427685214762104,"elaboration,cause",temp_min,36.726444648377814
Weather,116,executive,512,96,0.6815704132119814,False,0.16666666666666666,0.8693448305130005,6,0.6873464686586909,1.1968347525568015,0.13396413708962882,97.91666666666666,0.39427685214762104,"elaboration,cause",temp_min,36.726444648377814
Weather,117,analyst,512,96,0.7571869691212972,True,0.0,0.9018923044204712,6,0.6963127643422174,0.3761110254482676,0.273321032970745,97.91666666666666,0.47049061488040134,"elaboration,cause",temp_min,35.3179606393246
Weather,117,executive,512,96,0.8447795659303665,True,0.0,0.813267707824707,4,0.6963127643422174,0.3761110254482676,0.273321032970745,97.91666666666666,0.47049061488040134,"elaboration,cause",temp_min,35.3179606393246
Weather,118,analyst,512,96,0.777310824394226,True,0.0,0.8204740881919861,5,0.7626919830443023,1.1207336256645484,0.1789028509771313,95.83333333333334,0.4833037514252352,"elaboration,cause",temp_min,35.44519407037988
Weather,118,executive,512,96,0.6237340103834867,False,0.25,0.7659103870391846,4,0.7626919830443023,1.1207336256645484,0.1789028509771313,95.83333333333334,0.4833037514252352,"elaboration,cause",temp_min,35.44519407037988
Weather,119,analyst,512,96,0.7454936106999716,True,0.0,0.8956907987594604,6,0.7670913931275644,1.5593578944720832,0.20680270474122958,97.91666666666666,0.45013178869621046,"elaboration,cause",temp_min,37.06315353184947
Weather,119,executive,512,96,0.6173328280448913,False,0.2,0.763654396751785,5,0.7670913931275644,1.5593578944720832,0.20680270474122958,97.91666666666666,0.45013178869621046,"elaboration,cause",temp_min,37.06315353184947
Weather,120,analyst,512,96,0.7241154670715332,True,0.0,0.8931440114974976,5,0.7116935075731022,0.11765010824975307,0.3321674117074204,95.83333333333334,0.5230530295559586,"elaboration,cause",temp_min,37.41380439668639
Weather,120,executive,512,96,0.8369722962379456,True,0.0,0.8490715026855469,5,0.7116935075731022,0.11765010824975307,0.3321674117074204,95.83333333333334,0.5230530295559586,"elaboration,cause",temp_min,37.41380439668639
Weather,121,analyst,512,96,0.6814538240432739,False,0.0,0.8050303939002987,5,0.75432007337593,0.5176010157839326,0.5426197786315617,96.875,0.526170991962741,cause,temp_min,36.61103705433323
Weather,121,executive,512,96,0.6868974328041076,False,0.0,0.7645813086379354,5,0.75432007337593,0.5176010157839326,0.5426197786315617,96.875,0.526170991962741,cause,temp_min,36.61103705433323
Weather,122,analyst,512,96,0.5273934543132782,False,0.4,0.8008595108985901,5,0.783121933760617,0.7205909452091399,0.33971655840201104,94.79166666666666,0.5348498795343484,cause,temp_min,36.117597192159465
Weather,122,executive,512,96,0.6069424897432327,False,0.25,0.7953102588653564,4,0.783121933760617,0.7205909452091399,0.33971655840201104,94.79166666666666,0.5348498795343484,cause,temp_min,36.117597192159465
Weather,123,analyst,512,96,0.7706234306097031,True,0.0,0.8069370273910181,6,0.7065641397918575,0.007289549443535931,0.38084405180816977,95.83333333333334,0.5210897236383728,cause,temp_min,36.90085027667926
Weather,123,executive,512,96,0.6004239246249199,False,0.25,0.752732605067802,4,0.7065641397918575,0.007289549443535931,0.38084405180816977,95.83333333333334,0.5210897236383728,cause,temp_min,36.90085027667926
Weather,124,analyst,512,96,0.569324125846227,False,0.16666666666666666,0.8219960927963257,6,0.6985890182171524,0.25246181927818634,0.5002738138039905,96.875,0.4993417743076698,cause,temp_min,37.359635552768935
Weather,124,executive,512,96,0.5993548259139061,False,0.25,0.7427235841751099,4,0.6985890182171524,0.25246181927818634,0.5002738138039905,96.875,0.4993417743076698,cause,temp_min,37.359635552768935
Weather,125,analyst,512,96,0.7734409272670746,True,0.0,0.860860935500916,6,0.7973147379700455,0.2603324667930849,0.4166509681391256,97.91666666666666,0.552336533494124,"elaboration,cause",temp_min,35.98534274048564
Weather,125,executive,512,96,0.741950199007988,True,0.0,0.6462572813034058,4,0.7973147379700455,0.2603324667930849,0.4166509681391256,97.91666666666666,0.552336533494124,"elaboration,cause",temp_min,35.98534274048564
Weather,126,analyst,512,96,0.7186122263471285,True,0.16666666666666666,0.8548648866930536,6,0.7576169819459514,0.7820606658547912,0.6340256677029956,97.91666666666666,0.5497536228557058,"elaboration,cause",temp_min,37.52479104311953
Weather,126,executive,512,96,0.7062328234314919,True,0.0,0.8228216661704579,4,0.7576169819459514,0.7820606658547912,0.6340256677029956,97.91666666666666,0.5497536228557058,"elaboration,cause",temp_min,37.52479104311953
Weather,127,analyst,512,96,0.7020605623722076,True,0.2,0.8675168077657704,5,0.7715368341268316,1.1667637727630844,0.6558775269886757,97.91666666666666,0.5620843666927663,"elaboration,cause",temp_min,38.01508977487829
Weather,127,executive,512,96,0.753448486328125,True,0.0,0.7811374664306641,4,0.7715368341268316,1.1667637727630844,0.6558775269886757,97.91666666666666,0.5620843666927663,"elaboration,cause",temp_min,38.01508977487829
Weather,128,analyst,512,96,0.7651707430680593,True,0.0,0.8372416496276855,6,0.7184488486873608,0.051011618372665685,0.4473138786648204,95.83333333333334,0.48389263713335157,"elaboration,cause",temp_min,38.266754618069065
Weather,128,executive,512,96,0.7249972879886627,True,0.0,0.7695997953414917,5,0.7184488486873608,0.051011618372665685,0.4473138786648204,95.83333333333334,0.48389263713335157,"elaboration,cause",temp_min,38.266754618069065
Weather,129,analyst,512,96,0.8511904358863831,True,0.0,0.845167416910241,5,0.7657904896858909,1.224686878353987,0.26401205496700497,97.91666666666666,0.5428240892803201,"elaboration,cause",temp_min,37.18007573299251
Weather,129,executive,512,96,0.7338641136884689,True,0.0,0.7773758172988892,4,0.7657904896858909,1.224686878353987,0.26401205496700497,97.91666666666666,0.5428240892803201,"elaboration,cause",temp_min,37.18007573299251
Weather,130,analyst,512,96,0.6190191706021627,False,0.0,0.8635006465614228,6,0.8107072440185487,0.8141216489911135,0.4886668293029239,93.75,0.5468155232250181,"elaboration,cause",temp_min,36.70000732986936
Weather,130,executive,512,96,0.6092189736664295,False,0.25,0.8395704435790113,4,0.8107072440185487,0.8141216489911135,0.4886668293029239,93.75,0.5468155232250181,"elaboration,cause",temp_min,36.70000732986936
Weather,131,analyst,512,96,0.8227490271840777,True,0.0,0.9121382780157493,7,0.8026051687096294,0.8518390267355406,0.500269448521251,96.875,0.5531689664746962,"elaboration,cause",temp_min,37.35290395192143
